id	symbol	synonyms	left_end_pos	right_end_pos	direction	rna_ids	is_metabolic	is_single_gene_operon	operon_size	tu_id	other_genes_in_operon
EG11664	slyX	"[""slyX"", ""b3348"", ""ECK3335""]"	3477640.0	3477858.0	+	"[""EG11664_RNA""]"	False	True	1.0	TU0-8512[c]	
EG11673	folB	"[""folB"", ""ygiG"", ""b3058"", ""ECK3048""]"	3204221.0	3204589.0	-	"[""EG11673_RNA""]"	False	True	1.0	TU0-13848[c]	
EG11674	plsY	"[""plsY"", ""ygiH"", ""b3059"", ""ECK3049""]"	3204694.0	3205311.0	+	"[""EG11674_RNA""]"	False	True	1.0	TU0-8756[c]	
EG11678	yadC	"[""yadC"", ""b0135"", ""ECK0134""]"	149715.0	150953.0	-	"[""EG11678_RNA""]"	False	True	1.0	TU0-12818[c]	
EG11683	yicG	"[""yicG"", ""b3646"", ""ECK3636""]"	3818874.0	3819491.0	+	"[""EG11683_RNA""]"	False	True	1.0	TU0-14003[c]	
EG11684	yicH	"[""yicH"", ""b3655"", ""ECK3645""]"	3830457.0	3832166.0	+	"[""EG11684_RNA""]"	False	True	1.0	TU0-14006[c]	
EG11687	setC	"[""setC"", ""yicK"", ""b3659"", ""ECK3649""]"	3836953.0	3838137.0	+	"[""EG11687_RNA""]"	False	True	1.0	TU0-14008[c]	
EG11688	yicL	"[""yicL"", ""b3660"", ""ECK3650""]"	3838248.0	3839171.0	+	"[""EG11688_RNA""]"	False	True	1.0	TU0-14009[c]	
EG11690	yicN	"[""yicN"", ""b3663"", ""ECK3654""]"	3841950.0	3842402.0	-	"[""EG11690_RNA""]"	False	True	1.0	TU0-14011[c]	
EG11692	adeD	"[""adeD"", ""adu"", ""yicP"", ""ade"", ""b3665"", ""ECK3656""]"	3843964.0	3845730.0	+	"[""EG11692_RNA""]"	False	True	1.0	TU0-8765[c]	
EG11697	yidI	"[""yidI"", ""b3677"", ""ECK3668""]"	3856415.0	3856864.0	+	"[""EG11697_RNA""]"	False	True	1.0	TU0-8595[c]	
EG11699	gpmA	"[""gpmA"", ""gpm"", ""b0755"", ""ECK0744""]"	786843.0	787595.0	-	"[""EG11699_RNA""]"	False	True	1.0	TU0-14819[c]	
EG11704	acrB	"[""acrB"", ""acrE"", ""b0462"", ""ECK0456""]"	481254.0	484403.0	-	"[""EG11704_RNA""]"	False	True	1.0	TU0-14615[c]	
EG11707	yidL	"[""yidL"", ""b3680"", ""ECK3671""]"	3860283.0	3861176.0	+	"[""EG11707_RNA""]"	False	True	1.0	TU0-8596[c]	
EG11711	yidP	"[""yidP"", ""b3684"", ""ECK3676""]"	3863899.0	3864615.0	+	"[""EG11711_RNA""]"	False	True	1.0	TU0-8597[c]	
EG11712	yidQ	"[""yidQ"", ""ecfI"", ""b3688"", ""ECK3680""]"	3867728.0	3868060.0	+	"[""EG11712_RNA""]"	False	True	1.0	TU0-6003[c]	
EG11713	yidR	"[""yidR"", ""b3689"", ""ECK3681""]"	3868062.0	3869309.0	-	"[""EG11713_RNA""]"	False	True	1.0	TU0-8598[c]	
EG11714	cbrA	"[""cbrA"", ""yidS"", ""b3690"", ""ECK3682""]"	3869377.0	3870441.0	+	"[""EG11714_RNA""]"	False	True	1.0	TU0-42468[c]	
EG11719	yidX	"[""yidX"", ""b3696"", ""ECK3688""]"	3875438.0	3876094.0	+	"[""EG11719_RNA""]"	False	True	1.0	TU0-8600[c]	
EG11721	yidZ	"[""yidZ"", ""b3711"", ""ECK3704""]"	3892765.0	3893724.0	+	"[""EG11721_RNA""]"	False	True	1.0	TU0-14023[c]	
EG11726	cbrB	"[""cbrB"", ""yieI"", ""b3716"", ""ECK3709""]"	3897506.0	3897973.0	+	"[""EG11726_RNA""]"	False	True	1.0	TU0-14026[c]	
EG11727	cbrC	"[""cbrC"", ""yieJ"", ""b3717"", ""ECK3710""]"	3898022.0	3898609.0	+	"[""EG11727_RNA""]"	False	True	1.0	TU0-14027[c]	
EG11734	phoH	"[""phoH"", ""psiH"", ""b1020"", ""ECK1010""]"	1084992.0	1086056.0	+	"[""EG11734_RNA""]"	False	True	1.0	TU864[c]	
EG11738	rsd	"[""rsd"", ""yjaE"", ""b3995"", ""ECK3987""]"	4196332.0	4196808.0	-	"[""EG11738_RNA""]"	False	True	1.0	TU784[c]	
EG11741	envR	"[""envR"", ""acrS"", ""yhdK"", ""b3264"", ""ECK3251""]"	3412803.0	3413465.0	-	"[""EG11741_RNA""]"	False	True	1.0	TU0-8792[c]	
EG11744	pqqL	"[""pqqL"", ""pqqM"", ""pqqE"", ""yddC"", ""b1494"", ""ECK1488""]"	1572407.0	1575202.0	-	"[""EG11744_RNA""]"	False	True	1.0	TU0-13289[c]	
EG11747	panD	"[""panD"", ""b0131"", ""ECK0130""]"	146314.0	146694.0	-	"[""EG11747_RNA""]"	False	True	1.0	TU0-42600[c]	
EG11748	rpnC	"[""rpnC"", ""yadD"", ""b0132"", ""ECK0131""]"	146968.0	147870.0	+	"[""EG11748_RNA""]"	False	True	1.0	TU0-8540[c]	
EG11749	yadE	"[""yadE"", ""b0130"", ""ECK0129""]"	145081.0	146310.0	+	"[""EG11749_RNA""]"	False	True	1.0	TU0-12817[c]	
EG11750	rpnA	"[""rpnA"", ""yhgA"", ""b3411"", ""ECK3398""]"	3543167.0	3544045.0	+	"[""EG11750_RNA""]"	False	True	1.0	TU0-13933[c]	
EG11760	ydcD	"[""ydcD"", ""b1457"", ""ECK1451""]"	1529922.0	1530404.0	+	"[""EG11760_RNA""]"	False	True	1.0	TU0-13276[c]	
EG11761	pptA	"[""pptA"", ""ydcE"", ""b1461"", ""ECK1455""]"	1533052.0	1533285.0	+	"[""EG11761_RNA""]"	False	True	1.0	TU0-13280[c]	
EG11762	yibF	"[""yibF"", ""b3592"", ""ECK3581""]"	3761347.0	3761955.0	-	"[""EG11762_RNA""]"	False	True	1.0	TU0-13988[c]	
EG11763	yibG	"[""yibG"", ""b3596"", ""ECK3585""]"	3768177.0	3768638.0	+	"[""EG11763_RNA""]"	False	True	1.0	TU0-13991[c]	
EG11775	ybfE	"[""ybfE"", ""b0685"", ""ECK0673""]"	711605.0	711898.0	-	"[""EG11775_RNA""]"	False	True	1.0	TU0-8265[c]	
EG11776	ybfF	"[""ybfF"", ""b0686"", ""ECK0674""]"	712038.0	712802.0	-	"[""EG11776_RNA""]"	False	True	1.0	TU0-13023[c]	
EG11782	smpB	"[""smpB"", ""smqB"", ""b2620"", ""ECK2616""]"	2754896.0	2755378.0	+	"[""EG11782_RNA""]"	False	True	1.0	TU0-13686[c]	
EG11783	intA	"[""intA"", ""intX"", ""slpA"", ""b2622"", ""ECK2618""]"	2756159.0	2757400.0	+	"[""EG11783_RNA""]"	False	True	1.0	TU0-13688[c]	
EG11784	grcA	"[""grcA"", ""yfiD"", ""b2579"", ""ECK2577""]"	2716066.0	2716449.0	-	"[""EG11784_RNA""]"	False	True	1.0	TU0-1143[c]	
EG11785	yfiE	"[""yfiE"", ""b2577"", ""ECK2575""]"	2714439.0	2715320.0	-	"[""EG11785_RNA""]"	False	True	1.0	TU0-8741[c]	
EG11786	yfiF	"[""yfiF"", ""b2581"", ""ECK2579""]"	2717491.0	2718528.0	-	"[""EG11786_RNA""]"	False	True	1.0	TU0-8742[c]	
EG11793	ygdD	"[""ygdD"", ""b2807"", ""ECK2802""]"	2941236.0	2941631.0	-	"[""EG11793_RNA""]"	False	True	1.0	TU0-14307[c]	
EG11795	gcvA	"[""gcvA"", ""b2808"", ""ECK2803""]"	2941650.0	2942567.0	-	"[""EG11795_RNA""]"	False	True	1.0	TU00171[c]	
EG11806	yebE	"[""yebE"", ""b1846"", ""ECK1847""]"	1929048.0	1929707.0	-	"[""EG11806_RNA""]"	False	True	1.0	TU0-13436[c]	
EG11807	yebF	"[""yebF"", ""b1847"", ""ECK1848""]"	1930034.0	1930390.0	-	"[""EG11807_RNA""]"	False	True	1.0	TU0-13437[c]	
EG11808	yebG	"[""yebG"", ""b1848"", ""ECK1849""]"	1930457.0	1930747.0	-	"[""EG11808_RNA""]"	False	True	1.0	TU0-13438[c]	
EG11810	gcvP	"[""gcvP"", ""b2903"", ""ECK2898""]"	3046168.0	3049041.0	-	"[""EG11810_RNA""]"	False	True	1.0	TU0-14509[c]	
EG11811	aidB	"[""aidB"", ""b4187"", ""ECK4183""]"	4414275.0	4415900.0	+	"[""EG11811_RNA""]"	False	True	1.0	TU0-45191[c]	
EG11819	purU	"[""purU"", ""ychI"", ""tgs"", ""b1232"", ""ECK1227""]"	1287782.0	1288624.0	-	"[""EG11819_RNA""]"	False	True	1.0	TU0-13182[c]	
EG11824	yghB	"[""yghB"", ""b3009"", ""ECK3001""]"	3153563.0	3154222.0	+	"[""EG11824_RNA""]"	False	True	1.0	TU0-13822[c]	
EG11825	yddE	"[""yddE"", ""b1464"", ""ECK1458""]"	1534965.0	1535858.0	-	"[""EG11825_RNA""]"	False	True	1.0	TU0-13281[c]	
EG11827	rpiB	"[""rpiB"", ""yjcA"", ""alsI"", ""b4090"", ""ECK4083""]"	4313350.0	4313799.0	+	"[""EG11827_RNA""]"	False	True	1.0	TU0-4483[c]	
EG11830	yihD	"[""yihD"", ""b3858"", ""ECK3850""]"	4042069.0	4042338.0	+	"[""EG11830_RNA""]"	False	True	1.0	TU0-14057[c]	
EG11832	yihF	"[""yihF"", ""b3861"", ""ECK3853""]"	4044199.0	4045629.0	+	"[""EG11832_RNA""]"	False	True	1.0	TU0-14058[c]	
EG11835	yihI	"[""yihI"", ""b3866"", ""ECK3859""]"	4051347.0	4051856.0	+	"[""EG11835_RNA""]"	False	True	1.0	TU0-14060[c]	
EG11837	bipA	"[""bipA"", ""typA"", ""yihK"", ""b3871"", ""ECK3864""]"	4058407.0	4060230.0	+	"[""EG11837_RNA""]"	False	True	1.0	TU0-14061[c]	
EG11840	yihN	"[""yihN"", ""b3874"", ""ECK3867""]"	4062247.0	4063512.0	+	"[""EG11840_RNA""]"	False	True	1.0	TU0-14063[c]	
EG11844	yihR	"[""yihR"", ""squR"", ""b3879"", ""ECK3872""]"	4069475.0	4070401.0	-	"[""EG11844_RNA""]"	False	True	1.0	TU0-14067[c]	
EG11854	yiiE	"[""yiiE"", ""b3889"", ""ECK3882""]"	4079291.0	4079509.0	+	"[""EG11854_RNA""]"	False	True	1.0	TU0-14071[c]	
EG11855	yiiF	"[""yiiF"", ""b3890"", ""ECK3883""]"	4079751.0	4079969.0	+	"[""EG11855_RNA""]"	False	True	1.0	TU0-14072[c]	
EG11859	fdhD	"[""fdhD"", ""b3895"", ""ECK3888""]"	4086016.0	4086849.0	+	"[""EG11859_RNA""]"	False	True	1.0	TU0-14073[c]	
EG11860	yiiG	"[""yiiG"", ""b3896"", ""ECK3889""]"	4087002.0	4088057.0	+	"[""EG11860_RNA""]"	False	True	1.0	TU0-14074[c]	
EG11865	rhaM	"[""rhaM"", ""yiiL"", ""b3901"", ""ECK3894""]"	4093124.0	4093438.0	-	"[""EG11865_RNA""]"	False	True	1.0	TU0-14296[c]	
EG11866	rhaD	"[""rhaD"", ""b3902"", ""ECK3895""]"	4093448.0	4094272.0	-	"[""EG11866_RNA""]"	False	True	1.0	TU0-14787[c]	
EG11870	yiiM	"[""yiiM"", ""b3910"", ""ECK3903""]"	4102822.0	4103496.0	+	"[""EG11870_RNA""]"	False	True	1.0	TU0-14077[c]	
EG11873	fieF	"[""fieF"", ""yiiP"", ""b3915"", ""ECK3907""]"	4106469.0	4107371.0	+	"[""EG11873_RNA""]"	False	True	1.0	TU0-14078[c]	
EG11874	yiiQ	"[""yiiQ"", ""b3920"", ""ECK3912""]"	4111615.0	4112214.0	-	"[""EG11874_RNA""]"	False	True	1.0	TU0-14081[c]	
EG11875	yiiR	"[""yiiR"", ""b3921"", ""ECK3913""]"	4112315.0	4112755.0	+	"[""EG11875_RNA""]"	False	True	1.0	TU0-14082[c]	
EG11878	zapB	"[""zapB"", ""yiiU"", ""b3928"", ""ECK3920""]"	4118515.0	4118760.0	+	"[""EG11878_RNA""]"	False	True	1.0	TU0-8607[c]	
EG11879	rraA	"[""rraA"", ""menG"", ""yiiV"", ""b3929"", ""ECK3921""]"	4118845.0	4119330.0	-	"[""EG11879_RNA""]"	False	True	1.0	TU0-14264[c]	
EG11882	yiiX	"[""yiiX"", ""b3937"", ""ECK3929""]"	4127286.0	4127894.0	-	"[""EG11882_RNA""]"	False	True	1.0	TU0-14088[c]	
EG11887	trxC	"[""trxC"", ""yfiG"", ""b2582"", ""ECK2580""]"	2718735.0	2719154.0	+	"[""EG11887_RNA""]"	False	True	1.0	TU0-3104[c]	
EG11888	trmL	"[""trmL"", ""yibK"", ""b3606"", ""ECK3596""]"	3781215.0	3781688.0	+	"[""EG11888_RNA""]"	False	True	1.0	TU0-13994[c]	
EG11891	yeeA	"[""yeeA"", ""b2008"", ""ECK2002""]"	2079533.0	2080591.0	-	"[""EG11891_RNA""]"	False	True	1.0	TU0-13486[c]	
EG11892	sbmC	"[""sbmC"", ""dgi"", ""gyrI"", ""yeeB"", ""b2009"", ""ECK2003""]"	2080789.0	2081262.0	-	"[""EG11892_RNA""]"	False	True	1.0	TU0-13487[c]	
EG11903	yijF	"[""yijF"", ""b3944"", ""ECK3936""]"	4137040.0	4137657.0	-	"[""EG11903_RNA""]"	False	True	1.0	TU0-14090[c]	
EG11912	frwD	"[""frwD"", ""yijN"", ""b3953"", ""ECK3944""]"	4147138.0	4147479.0	+	"[""EG11912_RNA""]"	False	True	1.0	TU0-14311[c]	
EG11913	yijO	"[""yijO"", ""b3954"", ""ECK3945""]"	4147466.0	4148317.0	-	"[""EG11913_RNA""]"	False	True	1.0	TU0-14093[c]	
EG11916	yjaG	"[""yjaG"", ""b3999"", ""ECK3991""]"	4199504.0	4200094.0	+	"[""EG11916_RNA""]"	False	True	1.0	TU0-14104[c]	
EG11917	yjaH	"[""yjaH"", ""b4001"", ""ECK3993""]"	4200566.0	4201261.0	+	"[""EG11917_RNA""]"	False	True	1.0	TU0-14324[c]	
EG11918	zraP	"[""zraP"", ""yjaI"", ""zra"", ""b4002"", ""ECK3994""]"	4201263.0	4201688.0	-	"[""EG11918_RNA""]"	False	True	1.0	TU782[c]	
EG11922	yjbD	"[""yjbD"", ""b4023"", ""ECK4015""]"	4231359.0	4231631.0	-	"[""EG11922_RNA""]"	False	True	1.0	TU0-14108[c]	
EG11923	yjbE	"[""yjbE"", ""b4026"", ""ECK4018""]"	4235906.0	4236148.0	+	"[""EG11923_RNA""]"	False	True	1.0	TU0-14111[c]	
EG11928	yjbJ	"[""yjbJ"", ""b4045"", ""ECK4037""]"	4259237.0	4259446.0	+	"[""EG11928_RNA""]"	False	True	1.0	TU0-14116[c]	
EG11929	zur	"[""zur"", ""yjbK"", ""znuR"", ""b4046"", ""ECK4038""]"	4259488.0	4260003.0	-	"[""EG11929_RNA""]"	False	True	1.0	TU0-8667[c]	
EG11933	pspG	"[""pspG"", ""yjbO"", ""b4050"", ""ECK4042""]"	4262840.0	4263082.0	+	"[""EG11933_RNA""]"	False	True	1.0	EG11933_RNA[c]	
EG11934	aphA	"[""aphA"", ""yjbP"", ""hobH"", ""b4055"", ""ECK4047""]"	4269414.0	4270127.0	+	"[""EG11934_RNA""]"	False	True	1.0	TU0-14121[c]	
EG11937	yjcB	"[""yjcB"", ""b4060"", ""ECK4052""]"	4274760.0	4275041.0	-	"[""EG11937_RNA""]"	False	True	1.0	TU0-8608[c]	
EG11940	yjcE	"[""yjcE"", ""b4065"", ""ECK4058""]"	4279980.0	4281629.0	+	"[""EG11940_RNA""]"	False	True	1.0	TU0-14124[c]	
EG11941	yjcF	"[""yjcF"", ""b4066"", ""ECK4059""]"	4281783.0	4283075.0	-	"[""EG11941_RNA""]"	False	True	1.0	TU0-14125[c]	
EG11942	actP	"[""actP"", ""yjcG"", ""b4067"", ""ECK4060""]"	4283253.0	4284902.0	-	"[""EG11942_RNA""]"	False	True	1.0	TU0-14786[c]	
EG11951	yjcO	"[""yjcO"", ""b4078"", ""ECK4071""]"	4296436.0	4297125.0	-	"[""EG11951_RNA""]"	False	True	1.0	TU0-14127[c]	
EG11964	yibL	"[""yibL"", ""b3602"", ""ECK3592""]"	3776665.0	3777027.0	+	"[""EG11964_RNA""]"	False	True	1.0	TU0-13993[c]	
EG11966	adiY	"[""adiY"", ""b4116"", ""ECK4109""]"	4337168.0	4337929.0	-	"[""EG11966_RNA""]"	False	True	1.0	TU821[c]	
EG11967	flgK	"[""flgK"", ""flaS"", ""b1082"", ""ECK1067""]"	1138378.0	1140021.0	+	"[""EG11967_RNA""]"	False	True	1.0	EG11967_RNA[c]	
EG11974	fimI	"[""fimI"", ""b4315"", ""ECK4306""]"	4543728.0	4544267.0	+	"[""EG11974_RNA""]"	False	True	1.0	EG11974_RNA[c]	
EG11991	yehE	"[""yehE"", ""b2112"", ""ECK2105""]"	2192515.0	2192796.0	-	"[""EG11991_RNA""]"	False	True	1.0	TU0-13517[c]	
EG11992	yehF	"[""yehF"", ""molR_1"", ""sosF"", ""dinO"", ""b2115"", ""ECK2108""]"	2196474.0	2197298.0	+	"[""EG11992_RNA""]"	False	True	1.0	TU0-9[c]	
EG11995	yehI	"[""yehI"", ""b2118"", ""ECK2109""]"	2200279.0	2203911.0	+	"[""EG11995_RNA""]"	False	True	1.0	TU0-13521[c]	
EG12004	yehR	"[""yehR"", ""b2123"", ""ECK2115""]"	2211225.0	2211686.0	+	"[""EG12004_RNA""]"	False	True	1.0	TU0-13524[c]	
EG12005	yehS	"[""yehS"", ""b2124"", ""ECK2116""]"	2211726.0	2212196.0	-	"[""EG12005_RNA""]"	False	True	1.0	TU0-13525[c]	
EG12008	mlrA	"[""mlrA"", ""yehV"", ""b2127"", ""ECK2119""]"	2214866.0	2215597.0	+	"[""EG12008_RNA""]"	False	True	1.0	TU0-13527[c]	
EG12016	yohC	"[""yohC"", ""b2135"", ""ECK2128""]"	2225044.0	2225631.0	-	"[""EG12016_RNA""]"	False	True	1.0	TU0-13530[c]	
EG12017	yohD	"[""yohD"", ""b2136"", ""ECK2129""]"	2225801.0	2226379.0	+	"[""EG12017_RNA""]"	False	True	1.0	TU0-8649[c]	
EG12019	yohF	"[""yohF"", ""yohE"", ""b2137"", ""ECK2130""]"	2226509.0	2227270.0	-	"[""EG12019_RNA""]"	False	True	1.0	TU0-13531[c]	
EG12026	yeiG	"[""yeiG"", ""b2154"", ""ECK2147""]"	2243910.0	2244746.0	+	"[""EG12026_RNA""]"	False	True	1.0	TU0-8726[c]	
EG12027	yeiH	"[""yeiH"", ""b2158"", ""ECK2151""]"	2249717.0	2250766.0	+	"[""EG12027_RNA""]"	False	True	1.0	TU0-13542[c]	
EG12028	yeiI	"[""yeiI"", ""b2160"", ""ECK2153""]"	2251700.0	2252788.0	+	"[""EG12028_RNA""]"	False	True	1.0	TU0-14304[c]	
EG12029	nupX	"[""nupX"", ""yeiJ"", ""b2161"", ""ECK2154""]"	2252895.0	2254145.0	-	"[""EG12029_RNA""]"	False	True	1.0	TU0-13543[c]	
EG12030	rihB	"[""rihB"", ""yeiK"", ""b2162"", ""ECK2155""]"	2254245.0	2255186.0	-	"[""EG12030_RNA""]"	False	True	1.0	TU862[c]	
EG12031	yeiL	"[""yeiL"", ""b2163"", ""ECK2156""]"	2255355.0	2256014.0	+	"[""EG12031_RNA""]"	False	True	1.0	TU0-14303[c]	
EG12035	eflP	"[""eflP"", ""yeiP"", ""b2171"", ""ECK2165""]"	2265450.0	2266022.0	+	"[""EG12035_RNA""]"	False	True	1.0	TU0-13547[c]	
EG12036	yeiQ	"[""yeiQ"", ""b2172"", ""ECK2166""]"	2266245.0	2267711.0	+	"[""EG12036_RNA""]"	False	True	1.0	TU0-13548[c]	
EG12042	yejG	"[""yejG"", ""b2181"", ""ECK2175""]"	2277893.0	2278237.0	-	"[""EG12042_RNA""]"	False	True	1.0	TU0-13553[c]	
EG12048	yejK	"[""yejK"", ""ndpA"", ""b2186"", ""ECK2180""]"	2282940.0	2283947.0	-	"[""EG12048_RNA""]"	False	True	1.0	TU0-8727[c]	
EG12070	yojI	"[""yojI"", ""yojJ"", ""b2211"", ""ECK2203""]"	2306972.0	2308615.0	-	"[""EG12070_RNA""]"	False	True	1.0	TU0-13560[c]	
EG12094	sgrR	"[""sgrR"", ""yabN"", ""b0069"", ""ECK0070""]"	75644.0	77299.0	-	"[""EG12094_RNA""]"	False	True	1.0	EG12094_RNA[c]	
EG12095	secG	"[""secG"", ""prlH"", ""b3175"", ""ECK3164""]"	3322173.0	3322505.0	-	"[""EG12095_RNA""]"	False	True	1.0	TU0-14328[c]	
EG12099	efp	"[""efp"", ""b4147"", ""ECK4141""]"	4375699.0	4376265.0	+	"[""EG12099_RNA""]"	False	True	1.0	TU0-1222[c]	
EG12105	yeiE	"[""yeiE"", ""b2157"", ""ECK2150""]"	2248737.0	2249618.0	-	"[""EG12105_RNA""]"	False	True	1.0	TU0-13541[c]	
EG12108	norR	"[""norR"", ""ygaA"", ""b2709"", ""ECK2704""]"	2830775.0	2832289.0	-	"[""EG12108_RNA""]"	False	True	1.0	TU0-14258[c]	
EG12110	ydcF	"[""ydcF"", ""b1414"", ""ECK1407""]"	1487235.0	1488035.0	+	"[""EG12110_RNA""]"	False	True	1.0	TU0-13252[c]	
EG12112	alpA	"[""alpA"", ""b2624"", ""ECK2620""]"	2758644.0	2758856.0	+	"[""EG12112_RNA""]"	False	True	1.0	TU0-13689[c]	
EG12113	hofQ	"[""hofQ"", ""hopQ"", ""b3391"", ""ECK3378""]"	3519465.0	3520703.0	-	"[""EG12113_RNA""]"	False	True	1.0	TU0-13926[c]	
EG12114	prfC	"[""prfC"", ""miaD"", ""tos"", ""b4375"", ""ECK4366""]"	4609414.0	4611003.0	+	"[""EG12114_RNA""]"	False	True	1.0	TU0-14217[c]	
EG12116	acrR	"[""acrR"", ""ybaH"", ""b0464"", ""ECK0458""]"	485761.0	486408.0	+	"[""EG12116_RNA""]"	False	True	1.0	TU0-8325[c]	
EG12119	ychJ	"[""ychJ"", ""b1233"", ""ECK1228""]"	1288674.0	1289132.0	-	"[""EG12119_RNA""]"	False	True	1.0	TU0-13183[c]	
EG12121	rssB	"[""rssB"", ""ychL"", ""sprE"", ""hnr"", ""b1235"", ""ECK1230""]"	1290242.0	1291255.0	+	"[""EG12121_RNA""]"	False	True	1.0	TU0-8364[c]	
EG12122	yggI	"[""yggI"", ""sprT"", ""b2944"", ""ECK2939""]"	3089755.0	3090252.0	+	"[""EG12122_RNA""]"	False	True	1.0	TU0-13804[c]	
EG12123	lrhA	"[""lrhA"", ""genR"", ""b2289"", ""ECK2283""]"	2405703.0	2406641.0	-	"[""EG12123_RNA""]"	False	True	1.0	TU00428[c]	
EG12138	yaeF	"[""yaeF"", ""yaeK"", ""b0193"", ""ECK0193""]"	216179.0	217003.0	-	"[""EG12138_RNA""]"	False	True	1.0	TU0-12836[c]	
EG12139	qseG	"[""qseG"", ""yfhG"", ""b2555"", ""ECK2552""]"	2688793.0	2689506.0	-	"[""EG12139_RNA""]"	False	True	1.0	TU0-14320[c]	
EG12140	punR	"[""punR"", ""ydhB"", ""b1659"", ""ECK1655""]"	1738866.0	1739798.0	-	"[""EG12140_RNA""]"	False	True	1.0	TU0-8331[c]	
EG12154	sieB	"[""sieB"", ""b1353"", ""ECK1351""]"	1418671.0	1419159.0	+	"[""EG12154_RNA""]"	False	True	1.0	TU0-8509[c]	
EG12158	rdgC	"[""rdgC"", ""yaiD"", ""b0393"", ""ECK0388""]"	409108.0	410019.0	-	"[""EG12158_RNA""]"	False	True	1.0	TU0-8495[c]	
EG12159	ppnP	"[""ppnP"", ""yaiE"", ""b0391"", ""ECK0386""]"	408177.0	408461.0	+	"[""EG12159_RNA""]"	False	True	1.0	TU0-12915[c]	
EG12164	ytjC	"[""ytjC"", ""gpmB"", ""b4395"", ""ECK4387""]"	4633797.0	4634444.0	+	"[""EG12164_RNA""]"	False	True	1.0	TU0-8665[c]	
EG12166	elyC	"[""elyC"", ""ycbC"", ""b0920"", ""ECK0911""]"	972622.0	973401.0	-	"[""EG12166_RNA""]"	False	True	1.0	TU0-8676[c]	
EG12171	yjjI	"[""yjjI"", ""yjjH"", ""b4380"", ""ECK4372""]"	4615515.0	4617065.0	-	"[""EG12171_RNA""]"	False	True	1.0	TU0-14221[c]	
EG12177	cutA	"[""cutA"", ""cutA1"", ""b4137"", ""ECK4131""]"	4365018.0	4365356.0	-	"[""EG12177_RNA""]"	False	True	1.0	TU359[c]	
EG12179	cspE	"[""cspE"", ""gicA"", ""msmC"", ""b0623"", ""ECK0616""]"	657292.0	657501.0	+	"[""EG12179_RNA""]"	False	True	1.0	TU0-13001[c]	
EG12181	grxD	"[""grxD"", ""ydhD"", ""b1654"", ""ECK1650""]"	1733754.0	1734101.0	-	"[""EG12181_RNA""]"	False	True	1.0	TU0-8805[c]	
EG12182	yajG	"[""yajG"", ""b0434"", ""ECK0428""]"	453589.0	454167.0	-	"[""EG12182_RNA""]"	False	True	1.0	TU0-12927[c]	
EG12192	nadK	"[""nadK"", ""yfjE"", ""yfjB"", ""b2615"", ""ECK2611""]"	2750831.0	2751709.0	+	"[""EG12192_RNA""]"	False	True	1.0	TU0-13683[c]	
EG12196	yccE	"[""yccE"", ""b1001"", ""ECK0992""]"	1064036.0	1065292.0	+	"[""EG12196_RNA""]"	False	True	1.0	TU0-13113[c]	
EG12200	yegD	"[""yegD"", ""b2069"", ""ECK2063""]"	2147674.0	2149026.0	+	"[""EG12200_RNA""]"	False	True	1.0	TU0-8721[c]	
EG12201	ygaC	"[""ygaC"", ""b2671"", ""ECK2665""]"	2799650.0	2799994.0	-	"[""EG12201_RNA""]"	False	True	1.0	TU0-3403[c]	
EG12202	treR	"[""treR"", ""b4241"", ""ECK4236""]"	4466299.0	4467246.0	-	"[""EG12202_RNA""]"	False	True	1.0	TU0-2441[c]	
EG12203	cspB	"[""cspB"", ""b1557"", ""ECK1551""]"	1641339.0	1641554.0	-	"[""EG12203_RNA""]"	False	True	1.0	TU0-6982[c]	
EG12205	cspF	"[""cspF"", ""b1558"", ""ECK1552""]"	1641855.0	1642067.0	+	"[""EG12205_RNA""]"	False	True	1.0	TU0-8779[c]	
EG12209	crcB	"[""crcB"", ""ybeI"", ""b0624"", ""ECK0617""]"	657555.0	657938.0	-	"[""EG12209_RNA""]"	False	True	1.0	TU0-8778[c]	
EG12211	panZ	"[""panZ"", ""livL"", ""panM"", ""yhhK"", ""b3459"", ""ECK3443""]"	3597984.0	3598367.0	+	"[""EG12211_RNA""]"	False	True	1.0	TU0-8583[c]	
EG12213	yhhM	"[""yhhM"", ""b3467"", ""ECK3451""]"	3605251.0	3605610.0	-	"[""EG12213_RNA""]"	False	True	1.0	TU0-8584[c]	
EG12214	yhhN	"[""yhhN"", ""b3468"", ""ECK3452""]"	3605751.0	3606377.0	+	"[""EG12214_RNA""]"	False	True	1.0	TU0-13943[c]	
EG12219	yhhS	"[""yhhS"", ""b3473"", ""ECK3457""]"	3610516.0	3611733.0	-	"[""EG12219_RNA""]"	False	True	1.0	TU0-8585[c]	
EG12220	yhhT	"[""yhhT"", ""b3474"", ""ECK3458""]"	3611865.0	3612914.0	+	"[""EG12220_RNA""]"	False	True	1.0	TU0-13946[c]	
EG12225	yhiJ	"[""yhiJ"", ""b3488"", ""ECK3473""]"	3630968.0	3632590.0	-	"[""EG12225_RNA""]"	False	True	1.0	TU0-13953[c]	
EG12228	yhiM	"[""yhiM"", ""b3491"", ""ECK3476""]"	3634841.0	3635893.0	+	"[""EG12228_RNA""]"	False	True	1.0	TU0-8586[c]	
