id	symbol	synonyms	left_end_pos	right_end_pos	direction	rna_ids	is_metabolic_biocyc
EG10755	ppa	"[""ppa"", ""b4226"", ""ECK4222""]"	4449122.0	4449652.0	-	"[""EG10755_RNA""]"	False
EG10756	ppc	"[""ppc"", ""asp"", ""glu"", ""b3956"", ""ECK3947""]"	4150447.0	4153098.0	-	"[""EG10756_RNA""]"	False
EG10757	ppiA	"[""ppiA"", ""rot"", ""rotA"", ""b3363"", ""ECK3351""]"	3491725.0	3492297.0	-	"[""EG10757_RNA""]"	False
EG10758	ppiB	"[""ppiB"", ""b0525"", ""ECK0518""]"	553943.0	554437.0	-	"[""EG10758_RNA""]"	False
EG10759	ppsA	"[""ppsA"", ""pps"", ""b1702"", ""ECK1700""]"	1784734.0	1787112.0	-	"[""EG10759_RNA""]"	False
EG10760	prc	"[""prc"", ""tsp"", ""b1830"", ""ECK1829""]"	1912768.0	1914816.0	-	"[""EG10760_RNA""]"	False
EG10761	prfA	"[""prfA"", ""ups?"", ""sueB"", ""uar"", ""b1211"", ""ECK1199""]"	1265012.0	1266094.0	+	"[""EG10761_RNA""]"	False
EG10762	prfB	"[""prfB"", ""supK"", ""b2891"", ""ECK2886""]"	3035184.0	3036282.0	-	"[""EG10762_RNA""]"	False
EG10763	priA	"[""priA"", ""srgA"", ""b3935"", ""ECK3927""]"	4124612.0	4126810.0	-	"[""EG10763_RNA""]"	False
EG10764	priB	"[""priB"", ""b4201"", ""ECK4197""]"	4425520.0	4425834.0	+	"[""EG10764_RNA""]"	False
EG10765	priC	"[""priC"", ""b0467"", ""ECK0461""]"	490285.0	490812.0	-	"[""EG10765_RNA""]"	False
EG10766	secY	"[""secY"", ""prlA"", ""b3300"", ""ECK3287""]"	3442766.0	3444097.0	-	"[""EG10766_RNA""]"	False
EG10767	proA	"[""proA"", ""pro(1)"", ""pro1"", ""b0243"", ""ECK0244""]"	261503.0	262756.0	+	"[""EG10767_RNA""]"	False
EG10768	proB	"[""proB"", ""pro(2)"", ""pro2"", ""b0242"", ""ECK0243""]"	260388.0	261491.0	+	"[""EG10768_RNA""]"	False
EG10769	proC	"[""proC"", ""pro(3)"", ""Pro2"", ""pro3"", ""b0386"", ""ECK0381""]"	404835.0	405644.0	-	"[""EG10769_RNA""]"	False
EG10770	proS	"[""proS"", ""drp"", ""drpA"", ""b0194"", ""ECK0194""]"	217057.0	218775.0	-	"[""EG10770_RNA""]"	False
EG10771	proV	"[""proV"", ""osrA"", ""proU"", ""b2677"", ""ECK2671""]"	2804815.0	2806017.0	+	"[""EG10771_RNA""]"	False
EG10772	proW	"[""proW"", ""osrA"", ""proU"", ""b2678"", ""ECK2672""]"	2806010.0	2807074.0	+	"[""EG10772_RNA""]"	False
EG10773	proX	"[""proX"", ""osrA"", ""proU"", ""b2679"", ""ECK2673""]"	2807132.0	2808124.0	+	"[""EG10773_RNA""]"	False
EG10774	prs	"[""prs"", ""dnaR"", ""prsA"", ""b1207"", ""ECK1195""]"	1260928.0	1261875.0	-	"[""EG10774_RNA""]"	False
EG10775	psd	"[""psd"", ""b4160"", ""ECK4156""]"	4389392.0	4390360.0	-	"[""EG10775_RNA""]"	False
EG10776	pspA	"[""pspA"", ""cog"", ""b1304"", ""ECK1299""]"	1368079.0	1368747.0	+	"[""EG10776_RNA""]"	False
EG10777	pspB	"[""pspB"", ""b1305"", ""ECK1300""]"	1368801.0	1369025.0	+	"[""EG10777_RNA""]"	False
EG10778	pspC	"[""pspC"", ""b1306"", ""ECK1301""]"	1369025.0	1369384.0	+	"[""EG10778_RNA""]"	False
EG10779	pspD	"[""pspD"", ""b1307"", ""ECK1302""]"	1369393.0	1369614.0	+	"[""EG10779_RNA""]"	False
EG10780	pspE	"[""pspE"", ""b1308"", ""ECK1303""]"	1369689.0	1370003.0	+	"[""EG10780_RNA""]"	False
EG10781	pssA	"[""pssA"", ""pss"", ""b2585"", ""ECK2583""]"	2722727.0	2724082.0	+	"[""EG10781_RNA""]"	False
EG10782	pstA	"[""pstA"", ""R2pho"", ""phoR2"", ""phoR2b"", ""phoT"", ""b3726"", ""ECK3719""]"	3908549.0	3909439.0	-	"[""EG10782_RNA""]"	False
EG10783	pstB	"[""pstB"", ""phoT"", ""b3725"", ""ECK3718""]"	3907593.0	3908366.0	-	"[""EG10783_RNA""]"	False
EG10784	pstC	"[""pstC"", ""phoW"", ""b3727"", ""ECK3720""]"	3909439.0	3910398.0	-	"[""EG10784_RNA""]"	False
EG10785	pth	"[""pth"", ""rap"", ""b1204"", ""ECK1192""]"	1257929.0	1258513.0	-	"[""EG10785_RNA""]"	False
EG10786	ptrA	"[""ptrA"", ""ptr"", ""b2821"", ""ECK2817""]"	2955996.0	2958884.0	-	"[""EG10786_RNA""]"	False
EG10787	ptsG	"[""ptsG"", ""umgC"", ""umg"", ""tgl"", ""CR"", ""car"", ""cat"", ""catB2"", ""glcA"", ""gptA"", ""b1101"", ""ECK1087""]"	1157869.0	1159302.0	+	"[""EG10787_RNA""]"	False
EG10788	ptsH	"[""ptsH"", ""ctr"", ""hpr"", ""b2415"", ""ECK2410""]"	2533764.0	2534021.0	+	"[""EG10788_RNA""]"	False
EG10789	ptsI	"[""ptsI"", ""ctr"", ""b2416"", ""ECK2411""]"	2534066.0	2535793.0	+	"[""EG10789_RNA""]"	False
EG10790	purA	"[""purA"", ""adeK"", ""b4177"", ""ECK4173""]"	4404687.0	4405985.0	+	"[""EG10790_RNA""]"	False
EG10791	purC	"[""purC"", ""ade(g)"", ""ade"", ""b2476"", ""ECK2472""]"	2596905.0	2597618.0	-	"[""EG10791_RNA""]"	False
EG10792	purD	"[""purD"", ""adth(a)"", ""adth"", ""b4005"", ""ECK3997""]"	4204642.0	4205931.0	-	"[""EG10792_RNA""]"	False
EG10793	purE	"[""purE"", ""ade(f)"", ""Pur2"", ""ade3"", ""ade"", ""b0523"", ""ECK0516""]"	552591.0	553100.0	-	"[""EG10793_RNA""]"	False
EG10794	purF	"[""purF"", ""ade"", ""purC"", ""b2312"", ""ECK2306""]"	2428721.0	2430238.0	-	"[""EG10794_RNA""]"	False
EG10795	purH	"[""purH"", ""b4006"", ""ECK3998""]"	4205943.0	4207532.0	-	"[""EG10795_RNA""]"	False
EG10796	purK	"[""purK"", ""purE2"", ""b0522"", ""ECK0515""]"	551527.0	552594.0	-	"[""EG10796_RNA""]"	False
EG10797	purL	"[""purL"", ""purI"", ""b2557"", ""ECK2555""]"	2691656.0	2695543.0	-	"[""EG10797_RNA""]"	False
EG10798	purM	"[""purM"", ""purG"", ""purI"", ""b2499"", ""ECK2495""]"	2621197.0	2622234.0	+	"[""EG10798_RNA""]"	False
EG10799	purN	"[""purN"", ""ade(c)"", ""ade"", ""b2500"", ""ECK2496""]"	2622234.0	2622872.0	+	"[""EG10799_RNA""]"	False
EG10800	purR	"[""purR"", ""b1658"", ""ECK1654""]"	1737844.0	1738869.0	+	"[""EG10800_RNA""]"	False
EG10801	putA	"[""putA"", ""putC"", ""poaA"", ""b1014"", ""ECK1005""]"	1074920.0	1078882.0	-	"[""EG10801_RNA""]"	False
EG10802	putP	"[""putP"", ""putC"", ""b1015"", ""ECK1006""]"	1079305.0	1080813.0	+	"[""EG10802_RNA""]"	False
EG10803	pykA	"[""pykA"", ""b1854"", ""ECK1855""]"	1937649.0	1939091.0	+	"[""EG10803_RNA""]"	False
EG10804	pykF	"[""pykF"", ""b1676"", ""ECK1672""]"	1755698.0	1757110.0	+	"[""EG10804_RNA""]"	False
EG10805	pyrB	"[""pyrB"", ""b4245"", ""ECK4240""]"	4471460.0	4472395.0	-	"[""EG10805_RNA""]"	False
EG10806	pyrC	"[""pyrC"", ""b1062"", ""ECK1047""]"	1121561.0	1122607.0	-	"[""EG10806_RNA""]"	False
EG10807	pyrD	"[""pyrD"", ""b0945"", ""ECK0936""]"	1004768.0	1005778.0	+	"[""EG10807_RNA""]"	False
EG10808	pyrE	"[""pyrE"", ""b3642"", ""ECK3632""]"	3815127.0	3815768.0	-	"[""EG10808_RNA""]"	False
EG10809	pyrF	"[""pyrF"", ""b1281"", ""ECK1276""]"	1341921.0	1342658.0	+	"[""EG10809_RNA""]"	False
EG10810	pyrG	"[""pyrG"", ""b2780"", ""ECK2774""]"	2908029.0	2909666.0	-	"[""EG10810_RNA""]"	False
EG10811	pyrI	"[""pyrI"", ""b4244"", ""ECK4239""]"	4470986.0	4471447.0	-	"[""EG10811_RNA""]"	False
EG10812	queA	"[""queA"", ""tsaA"", ""b0405"", ""ECK0399""]"	425011.0	426081.0	+	"[""EG10812_RNA""]"	False
EG10813	racC	"[""racC"", ""sbcA"", ""b1351"", ""ECK1348""]"	1417488.0	1417763.0	-	"[""EG10813_RNA""]"	False
EG10814	rbsA	"[""rbsA"", ""rbsT"", ""rbsP"", ""b3749"", ""ECK3743""]"	3933778.0	3935283.0	+	"[""EG10814_RNA""]"	False
EG10815	rbsB	"[""rbsB"", ""prlB"", ""rbsP"", ""b3751"", ""ECK3745""]"	3936278.0	3937168.0	+	"[""EG10815_RNA""]"	False
EG10816	rbsC	"[""rbsC"", ""rbsP"", ""rbsT"", ""b3750"", ""ECK3744""]"	3935288.0	3936253.0	+	"[""EG10816_RNA""]"	False
EG10817	rbsD	"[""rbsD"", ""rbsP"", ""b3748"", ""ECK3742""]"	3933351.0	3933770.0	+	"[""EG10817_RNA""]"	False
EG10818	rbsK	"[""rbsK"", ""b3752"", ""ECK3746""]"	3937294.0	3938223.0	+	"[""EG10818_RNA""]"	False
EG10819	rbsR	"[""rbsR"", ""b3753"", ""ECK3747""]"	3938227.0	3939219.0	+	"[""EG10819_RNA""]"	False
EG10820	rcsA	"[""rcsA"", ""cpsR"", ""b1951"", ""ECK1949""]"	2023968.0	2024591.0	+	"[""EG10820_RNA""]"	False
EG10821	rcsB	"[""rcsB"", ""b2217"", ""ECK2210""]"	2316177.0	2316827.0	+	"[""EG10821_RNA""]"	False
EG10822	rcsC	"[""rcsC"", ""b2218"", ""ECK2211""]"	2317027.0	2319876.0	-	"[""EG10822_RNA""]"	False
EG10823	recA	"[""recA"", ""zab"", ""umuB"", ""tif"", ""lexB"", ""recH"", ""rnmB"", ""srf"", ""b2699"", ""ECK2694""]"	2822708.0	2823769.0	-	"[""EG10823_RNA""]"	False
EG10824	recB	"[""recB"", ""ior"", ""rorA"", ""b2820"", ""ECK2816""]"	2952461.0	2956003.0	-	"[""EG10824_RNA""]"	False
EG10825	recC	"[""recC"", ""b2822"", ""ECK2818""]"	2959060.0	2962428.0	-	"[""EG10825_RNA""]"	False
EG10826	recD	"[""recD"", ""hopE"", ""b2819"", ""ECK2815""]"	2950635.0	2952461.0	-	"[""EG10826_RNA""]"	False
EG10827	recE	"[""recE"", ""rmuB"", ""rac"", ""sbcA"", ""b1350"", ""ECK1347""]"	1414786.0	1417386.0	-	"[""EG10827_RNA""]"	False
EG10828	recF	"[""recF"", ""uvrF"", ""b3700"", ""ECK3692""]"	3880148.0	3881221.0	-	"[""EG10828_RNA""]"	False
EG10829	recG	"[""recG"", ""radC"", ""spoV"", ""b3652"", ""ECK3642""]"	3825210.0	3827291.0	+	"[""EG10829_RNA""]"	False
EG10830	recJ	"[""recJ"", ""b2892"", ""ECK2887""]"	3036373.0	3038106.0	-	"[""EG10830_RNA""]"	False
EG10831	recN	"[""recN"", ""radB"", ""b2616"", ""ECK2612""]"	2751795.0	2753456.0	+	"[""EG10831_RNA""]"	False
EG10832	recO	"[""recO"", ""b2565"", ""ECK2563""]"	2701741.0	2702469.0	-	"[""EG10832_RNA""]"	False
EG10833	recQ	"[""recQ"", ""b3822"", ""ECK3816""]"	4005864.0	4007693.0	+	"[""EG10833_RNA""]"	False
EG10834	recR	"[""recR"", ""b0472"", ""ECK0466""]"	494405.0	495010.0	+	"[""EG10834_RNA""]"	False
EG10835	relA	"[""relA"", ""RC"", ""b2784"", ""ECK2778""]"	2911417.0	2913651.0	-	"[""EG10835_RNA""]"	False
EG10836	relB	"[""relB"", ""RC"", ""b1564"", ""ECK1558""]"	1645633.0	1645872.0	-	"[""EG10836_RNA""]"	False
EG10837	rep	"[""rep"", ""dasC"", ""mbrA"", ""mmrA"", ""b3778"", ""ECK3770""]"	3960677.0	3962698.0	+	"[""EG10837_RNA""]"	False
EG10838	rfaD	"[""rfaD"", ""waaD"", ""hldD"", ""htrM"", ""nbsB"", ""b3619"", ""ECK3609""]"	3793987.0	3794919.0	+	"[""EG10838_RNA""]"	False
EG10839	rfaH	"[""rfaH"", ""hlyT"", ""sfrB"", ""b3842"", ""ECK3834""]"	4024333.0	4024821.0	-	"[""EG10839_RNA""]"	False
EG10840	wecA	"[""wecA"", ""rfe"", ""b3784"", ""ECK3776""]"	3967916.0	3969019.0	+	"[""EG10840_RNA""]"	False
EG10841	fliD	"[""fliD"", ""flbC"", ""rfs"", ""b1924"", ""ECK1923""]"	2003872.0	2005278.0	+	"[""EG10841_RNA""]"	False
EG10842	rhaR	"[""rhaR"", ""rhaC1"", ""b3906"", ""ECK3899""]"	4098646.0	4099494.0	+	"[""EG10842_RNA""]"	False
EG10843	rhaS	"[""rhaS"", ""rhaC2"", ""b3905"", ""ECK3898""]"	4097736.0	4098572.0	+	"[""EG10843_RNA""]"	False
EG10844	rhlB	"[""rhlB"", ""mmrA"", ""b3780"", ""ECK3772""]"	3964365.0	3965630.0	-	"[""EG10844_RNA""]"	False
EG10845	rho	"[""rho"", ""nusD"", ""sun"", ""tsu"", ""rnsC"", ""nitA"", ""psu"", ""psuA"", ""sbaA"", ""b3783"", ""ECK3775""]"	3966417.0	3967676.0	+	"[""EG10845_RNA""]"	False
EG10846	rhsA	"[""rhsA"", ""b3593"", ""ECK3582""]"	3762183.0	3766316.0	+	"[""EG10846_RNA""]"	False
EG10847	rhsB	"[""rhsB"", ""b3482"", ""ECK3466""]"	3619192.0	3623427.0	+	"[""EG10847_RNA""]"	False
EG10848	rhsC	"[""rhsC"", ""b0700"", ""ECK0689""]"	729583.0	733776.0	+	"[""EG10848_RNA""]"	False
EG10849	rhsD	"[""rhsD"", ""b0497"", ""ECK0491""]"	523261.0	527541.0	+	"[""EG10849_RNA""]"	False
EG10850	rimI	"[""rimI"", ""b4373"", ""ECK4364""]"	4608185.0	4608631.0	+	"[""EG10850_RNA""]"	False
EG10851	rimJ	"[""rimJ"", ""tcp"", ""b1066"", ""ECK1051""]"	1125562.0	1126146.0	+	"[""EG10851_RNA""]"	False
EG10852	rimK	"[""rimK"", ""nek"", ""b0852"", ""ECK0843""]"	891967.0	892869.0	+	"[""EG10852_RNA""]"	False
EG10853	rimL	"[""rimL"", ""b1427"", ""ECK1420""]"	1498938.0	1499477.0	+	"[""EG10853_RNA""]"	False
EG10854	rlpA	"[""rlpA"", ""b0633"", ""ECK0626""]"	664102.0	665190.0	-	"[""EG10854_RNA""]"	False
EG10855	lptE	"[""lptE"", ""rlpB"", ""b0641"", ""ECK0634""]"	671605.0	672186.0	-	"[""EG10855_RNA""]"	False
EG10856	rna	"[""rna"", ""rnsA"", ""b0611"", ""ECK0604""]"	644197.0	645003.0	-	"[""EG10856_RNA""]"	False
EG10857	rnc	"[""rnc"", ""b2567"", ""ECK2565""]"	2703383.0	2704063.0	-	"[""EG10857_RNA""]"	False
EG10858	rnd	"[""rnd"", ""b1804"", ""ECK1802""]"	1886864.0	1887991.0	-	"[""EG10858_RNA""]"	False
EG10859	rne	"[""rne"", ""smbB"", ""ams"", ""hmp1"", ""b1084"", ""ECK1069""]"	1141182.0	1144367.0	-	"[""EG10859_RNA""]"	False
EG10860	rnhA	"[""rnhA"", ""cer"", ""sin"", ""dasF"", ""herA"", ""rnh"", ""sdrA"", ""b0214"", ""ECK0214""]"	235535.0	236002.0	-	"[""EG10860_RNA""]"	False
EG10861	rnhB	"[""rnhB"", ""b0183"", ""ECK0182""]"	204493.0	205089.0	+	"[""EG10861_RNA""]"	False
EG10862	rnpA	"[""rnpA"", ""b3704"", ""ECK3696""]"	3884493.0	3884852.0	+	"[""EG10862_RNA""]"	False
EG10863	rph	"[""rph"", ""b3643"", ""ECK3633""]"	3815863.0	3816549.0	-	"[""EG10863_RNA""]"	False
EG10864	rplA	"[""rplA"", ""rpy"", ""b3984"", ""ECK3975""]"	4178879.0	4179583.0	+	"[""EG10864_RNA""]"	False
EG10865	rplB	"[""rplB"", ""b3317"", ""ECK3304""]"	3450543.0	3451364.0	-	"[""EG10865_RNA""]"	False
EG10866	rplC	"[""rplC"", ""b3320"", ""ECK3307""]"	3452297.0	3452926.0	-	"[""EG10866_RNA""]"	False
EG10867	rplD	"[""rplD"", ""eryA"", ""b3319"", ""ECK3306""]"	3451681.0	3452286.0	-	"[""EG10867_RNA""]"	False
EG10868	rplE	"[""rplE"", ""b3308"", ""ECK3295""]"	3446899.0	3447438.0	-	"[""EG10868_RNA""]"	False
EG10869	rplF	"[""rplF"", ""b3305"", ""ECK3292""]"	3445607.0	3446140.0	-	"[""EG10869_RNA""]"	False
EG10870	rplI	"[""rplI"", ""b4203"", ""ECK4199""]"	4426108.0	4426557.0	+	"[""EG10870_RNA""]"	False
EG10871	rplJ	"[""rplJ"", ""b3985"", ""ECK3976""]"	4179996.0	4180493.0	+	"[""EG10871_RNA""]"	False
EG10872	rplK	"[""rplK"", ""relC"", ""b3983"", ""ECK3974""]"	4178447.0	4178875.0	+	"[""EG10872_RNA""]"	False
EG10873	rplL	"[""rplL"", ""b3986"", ""ECK3977""]"	4180560.0	4180925.0	+	"[""EG10873_RNA""]"	False
EG10874	rplM	"[""rplM"", ""b3231"", ""ECK3220""]"	3378223.0	3378651.0	-	"[""EG10874_RNA""]"	False
EG10875	rplN	"[""rplN"", ""b3310"", ""ECK3297""]"	3447778.0	3448149.0	-	"[""EG10875_RNA""]"	False
EG10876	rplO	"[""rplO"", ""b3301"", ""ECK3288""]"	3444105.0	3444539.0	-	"[""EG10876_RNA""]"	False
EG10877	rplP	"[""rplP"", ""b3313"", ""ECK3300""]"	3448759.0	3449169.0	-	"[""EG10877_RNA""]"	False
EG10878	rplQ	"[""rplQ"", ""b3294"", ""ECK3281""]"	3439616.0	3439999.0	-	"[""EG10878_RNA""]"	False
EG10879	rplR	"[""rplR"", ""b3304"", ""ECK3291""]"	3445244.0	3445597.0	-	"[""EG10879_RNA""]"	False
EG10880	rplS	"[""rplS"", ""b2606"", ""ECK2603""]"	2744183.0	2744530.0	-	"[""EG10880_RNA""]"	False
EG10881	rplT	"[""rplT"", ""pdzA"", ""b1716"", ""ECK1714""]"	1799393.0	1799749.0	-	"[""EG10881_RNA""]"	False
EG10882	rplV	"[""rplV"", ""eryB"", ""b3315"", ""ECK3302""]"	3449901.0	3450233.0	-	"[""EG10882_RNA""]"	False
EG10883	rplW	"[""rplW"", ""b3318"", ""ECK3305""]"	3451382.0	3451684.0	-	"[""EG10883_RNA""]"	False
EG10884	rplX	"[""rplX"", ""b3309"", ""ECK3296""]"	3447453.0	3447767.0	-	"[""EG10884_RNA""]"	False
EG10885	rplY	"[""rplY"", ""b2185"", ""ECK2179""]"	2282517.0	2282801.0	+	"[""EG10885_RNA""]"	False
EG10886	rpmB	"[""rpmB"", ""b3637"", ""ECK3627""]"	3811438.0	3811674.0	-	"[""EG10886_RNA""]"	False
EG10887	rpmC	"[""rpmC"", ""b3312"", ""ECK3299""]"	3448568.0	3448759.0	-	"[""EG10887_RNA""]"	False
EG10888	rpmD	"[""rpmD"", ""b3302"", ""ECK3289""]"	3444543.0	3444722.0	-	"[""EG10888_RNA""]"	False
EG10889	rpmE	"[""rpmE"", ""b3936"", ""ECK3928""]"	4127013.0	4127225.0	+	"[""EG10889_RNA""]"	False
EG10890	rpmF	"[""rpmF"", ""b1089"", ""ECK1075""]"	1147367.0	1147540.0	+	"[""EG10890_RNA""]"	False
EG10891	rpmG	"[""rpmG"", ""b3636"", ""ECK3626""]"	3811250.0	3811417.0	-	"[""EG10891_RNA""]"	False
EG10892	rpmH	"[""rpmH"", ""rimA"", ""ssaF"", ""b3703"", ""ECK3695""]"	3884336.0	3884476.0	+	"[""EG10892_RNA""]"	False
EG10893	rpoA	"[""rpoA"", ""pez"", ""phs"", ""sez"", ""b3295"", ""ECK3282""]"	3440040.0	3441029.0	-	"[""EG10893_RNA""]"	False
EG10894	rpoB	"[""rpoB"", ""sdgB"", ""tabD"", ""stv"", ""stl"", ""ftsR"", ""groN"", ""nitB"", ""rif"", ""ron"", ""b3987"", ""ECK3978""]"	4181245.0	4185273.0	+	"[""EG10894_RNA""]"	False
EG10895	rpoC	"[""rpoC"", ""tabB"", ""b3988"", ""ECK3979""]"	4185350.0	4189573.0	+	"[""EG10895_RNA""]"	False
EG10896	rpoD	"[""rpoD"", ""alt"", ""b3067"", ""ECK3057""]"	3213047.0	3214888.0	+	"[""EG10896_RNA""]"	False
EG10897	rpoH	"[""rpoH"", ""fam"", ""hin"", ""htpR"", ""b3461"", ""ECK3445""]"	3599929.0	3600783.0	-	"[""EG10897_RNA""]"	False
EG10898	rpoN	"[""rpoN"", ""glnF"", ""ntrA"", ""b3202"", ""ECK3191""]"	3344717.0	3346150.0	+	"[""EG10898_RNA""]"	False
EG10899	rpoZ	"[""rpoZ"", ""spoS"", ""b3649"", ""ECK3639""]"	3822106.0	3822381.0	+	"[""EG10899_RNA""]"	False
EG10900	rpsA	"[""rpsA"", ""ssyF"", ""b0911"", ""ECK0902""]"	961995.0	963668.0	+	"[""EG10900_RNA""]"	False
EG10901	rpsB	"[""rpsB"", ""b0169"", ""ECK0168""]"	189874.0	190599.0	+	"[""EG10901_RNA""]"	False
EG10902	rpsC	"[""rpsC"", ""b3314"", ""ECK3301""]"	3449182.0	3449883.0	-	"[""EG10902_RNA""]"	False
EG10903	rpsD	"[""rpsD"", ""ramA"", ""sud(2)"", ""sud2"", ""b3296"", ""ECK3283""]"	3441055.0	3441675.0	-	"[""EG10903_RNA""]"	False
EG10904	rpsE	"[""rpsE"", ""spc"", ""eps"", ""spcA"", ""b3303"", ""ECK3290""]"	3444726.0	3445229.0	-	"[""EG10904_RNA""]"	False
EG10905	rpsF	"[""rpsF"", ""sdgH"", ""b4200"", ""ECK4196""]"	4425118.0	4425513.0	+	"[""EG10905_RNA""]"	False
EG10906	rpsG	"[""rpsG"", ""b3341"", ""ECK3328""]"	3473542.0	3474081.0	-	"[""EG10906_RNA""]"	False
EG10907	rpsH	"[""rpsH"", ""b3306"", ""ECK3293""]"	3446153.0	3446545.0	-	"[""EG10907_RNA""]"	False
EG10908	rpsI	"[""rpsI"", ""b3230"", ""ECK3219""]"	3377815.0	3378207.0	-	"[""EG10908_RNA""]"	False
EG10909	rpsJ	"[""rpsJ"", ""nusE"", ""b3321"", ""ECK3308""]"	3452959.0	3453270.0	-	"[""EG10909_RNA""]"	False
EG10910	rpsK	"[""rpsK"", ""b3297"", ""ECK3284""]"	3441709.0	3442098.0	-	"[""EG10910_RNA""]"	False
EG10911	rpsL	"[""rpsL"", ""asuB"", ""strA"", ""b3342"", ""ECK3329""]"	3474178.0	3474552.0	-	"[""EG10911_RNA""]"	False
EG10912	rpsM	"[""rpsM"", ""b3298"", ""ECK3285""]"	3442115.0	3442471.0	-	"[""EG10912_RNA""]"	False
EG10913	rpsN	"[""rpsN"", ""b3307"", ""ECK3294""]"	3446579.0	3446884.0	-	"[""EG10913_RNA""]"	False
EG10914	rpsO	"[""rpsO"", ""secC"", ""b3165"", ""ECK3154""]"	3311415.0	3311684.0	-	"[""EG10914_RNA""]"	False
EG10915	rpsP	"[""rpsP"", ""b2609"", ""ECK2606""]"	2745937.0	2746185.0	-	"[""EG10915_RNA""]"	False
EG10916	rpsQ	"[""rpsQ"", ""neaA"", ""b3311"", ""ECK3298""]"	3448314.0	3448568.0	-	"[""EG10916_RNA""]"	False
EG10917	rpsR	"[""rpsR"", ""b4202"", ""ECK4198""]"	4425839.0	4426066.0	+	"[""EG10917_RNA""]"	False
EG10918	rpsS	"[""rpsS"", ""b3316"", ""ECK3303""]"	3450248.0	3450526.0	-	"[""EG10918_RNA""]"	False
EG10919	rpsT	"[""rpsT"", ""supS"", ""sup(s20)"", ""supS20"", ""b0023"", ""ECK0024""]"	20815.0	21078.0	-	"[""EG10919_RNA""]"	False
EG10920	rpsU	"[""rpsU"", ""b3065"", ""ECK3055""]"	3210781.0	3210996.0	+	"[""EG10920_RNA""]"	False
EG10921	ftnA	"[""ftnA"", ""ftn"", ""gen-165"", ""rsgA"", ""b1905"", ""ECK1904""]"	1988716.0	1989213.0	+	"[""EG10921_RNA""]"	False
EG10922	coaA	"[""coaA"", ""panK"", ""rts"", ""ts-9"", ""b3974"", ""ECK3966""]"	4174076.0	4175026.0	-	"[""EG10922_RNA""]"	False
EG10925	ruvC	"[""ruvC"", ""b1863"", ""ECK1864""]"	1946855.0	1947376.0	-	"[""EG10925_RNA""]"	False
EG10926	sbcB	"[""sbcB"", ""exoI"", ""rmuA"", ""cpeA"", ""xonA"", ""b2011"", ""ECK2005""]"	2082756.0	2084183.0	+	"[""EG10926_RNA""]"	False
EG10927	sbcC	"[""sbcC"", ""b0397"", ""ECK0391""]"	412607.0	415753.0	-	"[""EG10927_RNA""]"	False
EG10928	sbmA	"[""sbmA"", ""b0377"", ""ECK0372""]"	396639.0	397859.0	+	"[""EG10928_RNA""]"	False
EG10929	sbp	"[""sbp"", ""b3917"", ""ECK3909""]"	4108834.0	4109823.0	+	"[""EG10929_RNA""]"	False
EG10930	sdaA	"[""sdaA"", ""b1814"", ""ECK1812""]"	1896932.0	1898296.0	+	"[""EG10930_RNA""]"	False
EG10931	sdhA	"[""sdhA"", ""dhsA"", ""b0723"", ""ECK0712""]"	755907.0	757673.0	+	"[""EG10931_RNA""]"	False
EG10932	sdhB	"[""sdhB"", ""dhsB"", ""b0724"", ""ECK0713""]"	757689.0	758405.0	+	"[""EG10932_RNA""]"	False
EG10933	sdhC	"[""sdhC"", ""cybL"", ""cybA"", ""dhsC"", ""b0721"", ""ECK0710""]"	755177.0	755566.0	+	"[""EG10933_RNA""]"	False
EG10934	sdhD	"[""sdhD"", ""cybS"", ""dhsD"", ""b0722"", ""ECK0711""]"	755560.0	755907.0	+	"[""EG10934_RNA""]"	False
EG10935	sdiA	"[""sdiA"", ""b1916"", ""ECK1915""]"	1996110.0	1996832.0	-	"[""EG10935_RNA""]"	False
EG10936	secA	"[""secA"", ""azi"", ""pea"", ""prlD"", ""b0098"", ""ECK0099""]"	108279.0	110984.0	+	"[""EG10936_RNA""]"	False
EG10937	secB	"[""secB"", ""b3609"", ""ECK3599""]"	3783661.0	3784128.0	-	"[""EG10937_RNA""]"	False
EG10938	secD	"[""secD"", ""b0408"", ""ECK0402""]"	427647.0	429494.0	+	"[""EG10938_RNA""]"	False
EG10939	secE	"[""secE"", ""mbrC"", ""prlG"", ""b3981"", ""ECK3972""]"	4177358.0	4177741.0	+	"[""EG10939_RNA""]"	False
EG10940	secF	"[""secF"", ""b0409"", ""ECK0403""]"	429505.0	430476.0	+	"[""EG10940_RNA""]"	False
EG10941	selA	"[""selA"", ""fdhA"", ""b3591"", ""ECK3580""]"	3759858.0	3761249.0	-	"[""EG10941_RNA""]"	False
EG10942	selB	"[""selB"", ""fdhA"", ""b3590"", ""ECK3579""]"	3758017.0	3759861.0	-	"[""EG10942_RNA""]"	False
EG10943	selD	"[""selD"", ""fdhB"", ""b1764"", ""ECK1762""]"	1846965.0	1848008.0	-	"[""EG10943_RNA""]"	False
EG10944	serA	"[""serA"", ""b2913"", ""ECK2909""]"	3057178.0	3058410.0	-	"[""EG10944_RNA""]"	False
EG10945	serB	"[""serB"", ""b4388"", ""ECK4380""]"	4624895.0	4625863.0	+	"[""EG10945_RNA""]"	False
